individual,language_indiv,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,TGT_first,speaker_tgt_oth,speaker_x,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_indiv_code,language_stimuli,language_stimuli_code
90,english,GR_TRIP20981_1,ʏ,ɪ,f,s,GR397,GR404,GR115,GR-participant3,GR-participant6,True,3,1,93,1,0,GR,3
90,english,GL_TRIP6_1,e,ɛ,p,p,GLO2,GLO39,GLO103,S03M,S01F,True,3,1,94,1,0,GL,4
90,english,GR_TRIP22793_1,ʏ,iː,b,s,GR509,GR487,GR353,GR-participant3,GR-participant4,True,2,1,95,1,0,GR,3
90,english,TU_TRIP2053_0,u,i,ʃ,t,TU70,TU78,TU35,TU-participant4,TU-participant2,False,2,1,96,0,0,TU,5
90,english,FR_TRIP17512_0,e,ɛ,z,f,FR1917,FR1815,FR3460,FR-participant3,FR-participant5,False,2,1,97,0,0,FR,0
90,english,BR_TRIP15230_1,ɔ,o,z,f,BR455,BR464,BR711,BR-participant3,BR-participant1,True,2,1,98,1,0,BR,2
90,english,ES_TRIP23038_0,y:,ɤ:,s,t,ES120,ES118,ES300,ES-participant4,ES-participant5,False,2,1,99,0,0,ES,6
90,english,FR_TRIP82055_0,o,œ,z,b,FR3528,FR3951,FR1888,FR-participant5,FR-participant3,False,3,1,100,0,0,FR,0
90,english,BR_TRIP41881_0,ĩ,ẽ,z,b,BR304,BR256,BR60,BR-participant4,BR-participant2,False,2,1,101,0,0,BR,2
90,english,EN_TRIP40491_1,ʌ,ʊ,z,f,EN1602,EN1730,EN2220,EN-participant1,EN-participant7,True,-2,-1,102,1,0,EN,1
90,english,BR_TRIP10821_1,e,ĩ,s,p,BR40,BR158,BR284,BR-participant2,BR-participant4,True,2,1,103,1,0,BR,2
90,english,EN_TRIP27259_1,æ,ɪ,z,b,EN980,EN959,EN2816,EN-participant4,EN-participant8,True,3,1,104,1,0,EN,1
90,english,BR_TRIP40614_1,ũ,u,m,d,BR277,BR229,BR520,BR-participant4,BR-participant3,True,-2,-1,105,1,0,BR,2
90,english,BR_TRIP2350_1,ɐ̃,a,t,t,BR3,BR72,BR785,BR-participant2,BR-participant1,True,3,1,106,1,0,BR,2
90,english,TU_TRIP9461_0,i,y,ʃ,t,TU256,TU237,TU179,TU-participant1,TU-participant3,False,-3,-1,107,0,0,TU,5
90,english,BR_TRIP18619_0,ɐ̃,ẽ,k,s,BR538,BR552,BR230,BR-participant3,BR-participant4,False,2,1,108,0,0,BR,2
90,english,TU_TRIP6364_0,ɯ,y,f,z,TU9,TU16,TU172,TU-participant2,TU-participant3,False,1,1,109,0,0,TU,5
90,english,GR_TRIP58261_0,ʊ,uː,f,t,GR263,GR361,GR424,GR-participant4,GR-participant3,False,2,1,110,0,0,GR,3
90,english,GR_TRIP19755_1,yː,ʏ,f,t,GR492,GR511,GR5,GR-participant3,GR-participant6,True,2,1,111,1,0,GR,3
90,english,TU_TRIP8165_0,ɯ,u,ʃ,t,TU23,TU35,TU187,TU-participant2,TU-participant3,False,-2,-1,112,0,0,TU,5
90,english,FR_TRIP50122_0,o,ɔ,z,b,FR526,FR37,FR1888,FR-participant6,FR-participant3,False,2,1,113,0,0,FR,0
90,english,BR_TRIP22148_0,õ,ũ,k,b,BR975,BR902,BR423,BR-participant5,BR-participant4,False,-1,-1,114,0,0,BR,2
90,english,FR_TRIP30599_1,œ,ø,f,f,FR3032,FR2971,FR1615,FR-participant7,FR-participant4,True,-1,-1,115,1,0,FR,0
90,english,EN_TRIP27102_1,ɑ,u,z,b,EN772,EN1144,EN1924,EN-participant4,EN-participant7,True,3,1,116,1,0,EN,1
90,english,GL_TRIP150_1,ɔ,o,p,p,GLO132,GLO32,GLO30,S03M,S01F,True,-2,-1,117,1,0,GL,4
90,english,BR_TRIP58633_1,i,ĩ,f,s,BR794,BR690,BR497,BR-participant1,BR-participant3,True,2,1,118,1,0,BR,2
90,english,FR_TRIP12445_0,ø,ɔ,f,f,FR1847,FR2004,FR3981,FR-participant3,FR-participant5,False,3,1,119,0,0,FR,0
90,english,ES_TRIP13635_1,æ:,a:,l,s,ES307,ES296,ES175,ES-participant5,ES-participant3,True,3,1,120,1,0,ES,6
90,english,EN_TRIP7528_1,i,ɪ,z,f,EN2215,EN2197,EN634,EN-participant7,EN-participant2,True,3,1,121,1,0,EN,1
90,english,FR_TRIP36055_0,ɔ̃,ɑ̃,z,f,FR4250,FR4274,FR1358,FR-participant8,FR-participant4,False,3,1,122,0,0,FR,0
90,english,GR_TRIP47926_0,ɪ,iː,f,t,GR12,GR35,GR187,GR-participant6,GR-participant2,False,3,1,123,0,0,GR,3
90,english,ES_TRIP24615_1,æ:,i:,l,s,ES127,ES101,ES22,ES-participant4,ES-participant2,True,3,1,124,1,0,ES,6
90,english,BR_TRIP31993_1,õ,ɐ̃,l,s,BR888,BR1047,BR666,BR-participant5,BR-participant1,True,3,1,125,1,0,BR,2
90,english,FR_TRIP19136_0,i,e,z,b,FR2094,FR1914,FR2447,FR-participant3,FR-participant1,False,3,1,126,0,0,FR,0
90,english,GL_TRIP2358_1,ɛ,i,g,g,GLO158,GLO99,GLO18,S07F,S03M,True,3,1,127,1,0,GL,4
90,english,BR_TRIP49015_0,õ,ĩ,l,g,BR851,BR689,BR973,BR-participant1,BR-participant5,False,3,1,128,0,0,BR,2
90,english,GL_TRIP1930_1,e,i,f,f,GLO66,GLO149,GLO55,S02M,S03M,True,-2,-1,129,1,0,GL,4
90,english,EN_TRIP22767_1,ɑ,æ,z,f,EN552,EN535,EN2414,EN-participant2,EN-participant5,True,2,1,130,1,0,EN,1
90,english,FR_TRIP38401_0,i,y,f,f,FR4176,FR4377,FR1681,FR-participant8,FR-participant4,False,2,1,131,0,0,FR,0
90,english,FR_TRIP49607_1,œ,ɔ,z,b,FR391,FR37,FR4446,FR-participant6,FR-participant8,True,-2,-1,132,1,0,FR,0
90,english,BR_TRIP15003_0,ũ,ẽ,z,b,BR600,BR550,BR663,BR-participant3,BR-participant1,False,3,1,133,0,0,BR,2
90,english,GR_TRIP26465_1,yː,uː,ts,k,GR445,GR409,GR382,GR-participant3,GR-participant4,True,2,1,134,1,0,GR,3
90,english,EN_TRIP4023_0,æ,ʌ,t,s,EN124,EN250,EN1428,EN-participant6,EN-participant3,False,3,1,135,0,0,EN,1
90,english,TU_TRIP1346_0,œ,y,t,s,TU105,TU124,TU65,TU-participant4,TU-participant2,False,3,1,136,0,0,TU,5
90,english,EN_TRIP17624_1,ɛ,eɪ,z,f,EN2805,EN2619,EN1789,EN-participant8,EN-participant1,True,3,1,137,1,0,EN,1
90,english,BR_TRIP46756_1,ɐ̃,ũ,s,t,BR358,BR433,BR947,BR-participant4,BR-participant5,True,2,1,138,1,0,BR,2
90,english,EN_TRIP1435_0,ɪ,ʊ,f,s,EN193,EN73,EN1303,EN-participant6,EN-participant3,False,3,1,139,0,0,EN,1
90,english,BR_TRIP20793_0,ẽ,õ,l,s,BR546,BR567,BR682,BR-participant3,BR-participant1,False,3,1,140,0,0,BR,2
90,english,BR_TRIP57270_0,u,o,b,k,BR832,BR802,BR110,BR-participant1,BR-participant2,False,2,1,141,0,0,BR,2
90,english,ES_TRIP31767_0,ɤ:,a:,s,t,ES214,ES230,ES286,ES-participant1,ES-participant5,False,-2,-1,142,0,0,ES,6
90,english,BR_TRIP66418_1,e,ɛ,d,s,BR751,BR811,BR489,BR-participant1,BR-participant3,True,2,1,143,1,0,BR,2
90,english,GR_TRIP79480_0,aː,yː,b,s,GR741,GR763,GR204,GR-participant5,GR-participant2,False,2,1,144,0,0,GR,3
90,english,BR_TRIP60069_1,ũ,ĩ,s,t,BR672,BR849,BR28,BR-participant1,BR-participant2,True,-2,-1,145,1,0,BR,2
90,english,BR_TRIP5190_0,ɔ,õ,d,g,BR197,BR68,BR215,BR-participant2,BR-participant4,False,2,1,146,0,0,BR,2
90,english,TU_TRIP9973_1,ɯ,œ,d,ʃ,TU244,TU206,TU88,TU-participant1,TU-participant4,True,-2,-1,147,1,0,TU,5
90,english,GL_TRIP785_0,a,aː,p,p,GLO108,GLO6,GLO4,S05M,S02M,False,-2,-1,148,0,0,GL,4
90,english,ES_TRIP36905_1,y:,ø:,m,v,ES246,ES279,ES57,ES-participant1,ES-participant2,True,-2,-1,149,1,0,ES,6
90,english,FR_TRIP17553_0,ɛ̃,ɑ̃,z,f,FR1965,FR1860,FR1483,FR-participant3,FR-participant4,False,-2,-1,150,0,0,FR,0
90,english,TU_TRIP3697_1,y,u,f,z,TU167,TU143,TU16,TU-participant3,TU-participant2,True,-2,-1,151,1,0,TU,5
90,english,FR_TRIP56760_1,ɛ̃,e,f,f,FR1157,FR1685,FR4094,FR-participant4,FR-participant8,True,3,1,152,1,0,FR,0
90,english,FR_TRIP82361_1,u,ɔ,z,b,FR3842,FR3433,FR4425,FR-participant5,FR-participant8,True,3,1,153,1,0,FR,0
90,english,EN_TRIP16564_1,ʌ,ɑ,b,f,EN2669,EN2718,EN1509,EN-participant8,EN-participant3,True,2,1,154,1,0,EN,1
90,english,TU_TRIP3658_0,i,ɯ,f,z,TU177,TU159,TU232,TU-participant3,TU-participant1,False,-2,-1,155,0,0,TU,5
90,english,GR_TRIP9227_1,aː,ʏ,f,t,GR232,GR213,GR105,GR-participant2,GR-participant6,True,3,1,156,1,0,GR,3
90,english,BR_TRIP46572_0,ɐ̃,ĩ,s,t,BR358,BR265,BR476,BR-participant4,BR-participant3,False,-3,-1,157,0,0,BR,2
90,english,FR_TRIP76104_1,ɔ,o,f,f,FR3609,FR3409,FR2004,FR-participant5,FR-participant3,True,3,1,158,1,0,FR,0
90,english,FR_TRIP71714_0,ɛ,e,f,f,FR2856,FR2782,FR4511,FR-participant1,FR-participant8,False,2,1,159,0,0,FR,0
90,english,EN_TRIP27409_0,u,ʊ,z,b,EN1144,EN1020,EN46,EN-participant4,EN-participant6,False,2,1,160,0,0,EN,1
90,english,GR_TRIP79817_1,iː,ʏ,b,s,GR673,GR692,GR592,GR-participant5,GR-participant1,True,3,1,161,1,0,GR,3
90,english,TU_TRIP7413_1,u,ɯ,t,s,TU34,TU53,TU135,TU-participant2,TU-participant3,True,3,1,162,1,0,TU,5
90,english,ES_TRIP7712_0,ɤ:,æ:,l,s,ES31,ES34,ES268,ES-participant2,ES-participant1,False,3,1,163,0,0,ES,6
90,english,ES_TRIP32235_1,y:,æ:,s,t,ES228,ES229,ES312,ES-participant1,ES-participant5,True,3,1,164,1,0,ES,6
90,english,BR_TRIP14071_0,e,ɛ,t,ʃ,BR447,BR631,BR322,BR-participant3,BR-participant4,False,3,1,165,0,0,BR,2
90,english,BR_TRIP7813_1,ĩ,ẽ,l,s,BR149,BR143,BR775,BR-participant2,BR-participant1,True,2,1,166,1,0,BR,2
90,english,GR_TRIP5722_0,ʏ,ʊ,f,s,GR242,GR206,GR693,GR-participant2,GR-participant5,False,2,1,167,0,0,GR,3
90,english,GR_TRIP32646_1,aː,yː,ɡ,s,GR610,GR532,GR257,GR-participant1,GR-participant4,True,3,1,168,1,0,GR,3
90,english,FR_TRIP84215_0,ɔ̃,ɑ̃,z,f,FR3719,FR3642,FR4250,FR-participant5,FR-participant8,False,3,1,169,0,0,FR,0
90,english,BR_TRIP18877_1,ẽ,ɐ̃,k,s,BR549,BR472,BR772,BR-participant3,BR-participant1,True,3,1,170,1,0,BR,2
90,english,TU_TRIP9723_0,œ,ɯ,p,t,TU205,TU199,TU137,TU-participant1,TU-participant3,False,3,1,171,0,0,TU,5
90,english,GR_TRIP52831_1,yː,uː,ts,k,GR9,GR77,GR184,GR-participant6,GR-participant2,True,2,1,172,1,0,GR,3
90,english,BR_TRIP40560_0,õ,ũ,m,d,BR333,BR277,BR519,BR-participant4,BR-participant3,False,3,1,173,0,0,BR,2
90,english,EN_TRIP12087_0,ʌ,æ,z,b,EN2472,EN2307,EN456,EN-participant5,EN-participant2,False,3,1,174,0,0,EN,1
90,english,BR_TRIP46243_1,o,u,s,b,BR223,BR347,BR936,BR-participant4,BR-participant5,True,2,1,175,1,0,BR,2
90,english,GL_TRIP1354_1,aː,a,g,g,GLO50,GLO156,GLO150,S04F,S03M,True,2,1,176,1,0,GL,4
90,english,FR_TRIP17769_0,ɔ,ø,z,f,FR2219,FR1834,FR40,FR-participant3,FR-participant6,False,3,1,177,0,0,FR,0
90,english,EN_TRIP19099_0,ɑ,æ,f,s,EN2909,EN2830,EN1806,EN-participant8,EN-participant1,False,3,1,178,0,0,EN,1
90,english,BR_TRIP1314_1,u,ũ,m,d,BR1,BR93,BR353,BR-participant2,BR-participant4,True,-2,-1,179,1,0,BR,2
91,english,BR_TRIP36362_0,ɔ,õ,d,g,BR387,BR422,BR1058,BR-participant4,BR-participant5,False,2,1,0,0,0,BR,2
91,english,EN_TRIP36468_1,u,ʊ,z,f,EN1462,EN1342,EN2052,EN-participant3,EN-participant7,True,3,1,1,1,0,EN,1
91,english,ES_TRIP22275_1,ø:,y:,s,t,ES93,ES96,ES285,ES-participant4,ES-participant5,True,-2,-1,2,1,0,ES,6
91,english,FR_TRIP38291_0,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR3486,FR-participant8,FR-participant5,False,2,1,3,0,0,FR,0
91,english,GR_TRIP52900_0,yː,ʏ,ts,k,GR9,GR33,GR555,GR-participant6,GR-participant1,False,-1,-1,4,0,0,GR,3
91,english,BR_TRIP9774_1,i,ĩ,f,s,BR47,BR151,BR742,BR-participant2,BR-participant1,True,1,1,5,1,0,BR,2
91,english,TU_TRIP9912_0,y,œ,p,t,TU238,TU249,TU82,TU-participant1,TU-participant4,False,1,1,6,0,0,TU,5
91,english,BR_TRIP14202_1,e,ĩ,z,b,BR637,BR504,BR288,BR-participant3,BR-participant4,True,1,1,7,1,0,BR,2
91,english,GL_TRIP1267_1,i,e,g,g,GLO133,GLO137,GLO99,S05M,S07F,True,-1,-1,8,1,0,GL,4
91,english,FR_TRIP18983_0,e,ɛ,z,b,FR1914,FR1812,FR1623,FR-participant3,FR-participant4,False,2,1,9,0,0,FR,0
91,english,ES_TRIP7793_1,ɤ:,a:,l,s,ES31,ES35,ES268,ES-participant2,ES-participant1,True,3,1,10,1,0,ES,6
91,english,GR_TRIP22295_0,iː,ɪ,f,s,GR489,GR473,GR63,GR-participant3,GR-participant6,False,2,1,11,0,0,GR,3
91,english,EN_TRIP3290_0,ɛ,eɪ,z,f,EN144,EN105,EN1112,EN-participant6,EN-participant4,False,3,1,12,0,0,EN,1
91,english,BR_TRIP18619_1,ɐ̃,ẽ,k,s,BR538,BR552,BR230,BR-participant3,BR-participant4,True,1,1,13,1,0,BR,2
91,english,TU_TRIP4432_1,i,u,t,s,TU152,TU135,TU233,TU-participant3,TU-participant1,True,2,1,14,1,0,TU,5
91,english,ES_TRIP37001_0,y:,i:,m,v,ES246,ES245,ES57,ES-participant1,ES-participant2,False,1,1,15,0,0,ES,6
91,english,FR_TRIP84461_0,œ,ɔ,z,f,FR3954,FR3596,FR3367,FR-participant5,FR-participant7,False,2,1,16,0,0,FR,0
91,english,GR_TRIP59331_1,yː,aː,f,t,GR295,GR316,GR441,GR-participant4,GR-participant3,True,2,1,17,1,0,GR,3
91,english,BR_TRIP31993_1,õ,ɐ̃,l,s,BR888,BR1047,BR666,BR-participant5,BR-participant1,True,3,1,18,1,0,BR,2
91,english,EN_TRIP16595_0,ɑ,ʌ,b,f,EN2718,EN2669,EN770,EN-participant8,EN-participant4,False,3,1,19,0,0,EN,1
91,english,FR_TRIP64830_0,ɔ,o,z,b,FR1303,FR1641,FR4004,FR-participant4,FR-participant8,False,3,1,20,0,0,FR,0
91,english,GL_TRIP2490_1,e,ɛ,f,f,GLO91,GLO115,GLO55,S07F,S03M,True,3,1,21,1,0,GL,4
91,english,GR_TRIP78474_1,øː,ʏ,l,t,GR732,GR695,GR412,GR-participant5,GR-participant3,True,2,1,22,1,0,GR,3
91,english,BR_TRIP60069_0,ũ,ĩ,s,t,BR672,BR849,BR28,BR-participant1,BR-participant2,False,3,1,23,0,0,BR,2
91,english,ES_TRIP8751_1,æ:,i:,l,s,ES22,ES32,ES199,ES-participant2,ES-participant3,True,3,1,24,1,0,ES,6
91,english,TU_TRIP6147_0,y,i,f,z,TU4,TU13,TU154,TU-participant2,TU-participant3,False,3,1,25,0,0,TU,5
91,english,BR_TRIP33107_1,ẽ,ĩ,s,t,BR1051,BR1030,BR405,BR-participant5,BR-participant4,True,-3,-1,26,1,0,BR,2
91,english,EN_TRIP39874_0,ɪ,ʊ,z,b,EN1569,EN1727,EN295,EN-participant1,EN-participant6,False,3,1,27,0,0,EN,1
91,english,GR_TRIP4363_1,iː,ʏ,f,s,GR162,GR212,GR702,GR-participant2,GR-participant5,True,3,1,28,1,0,GR,3
91,english,FR_TRIP50710_0,ɛ̃,ɛ,z,f,FR162,FR345,FR1965,FR-participant6,FR-participant3,False,3,1,29,0,0,FR,0
91,english,TU_TRIP2173_1,u,ɯ,ʃ,t,TU70,TU130,TU35,TU-participant4,TU-participant2,True,-3,-1,30,1,0,TU,5
91,english,GR_TRIP64517_0,ʏ,ʊ,z,t,GR357,GR322,GR513,GR-participant4,GR-participant3,False,-1,-1,31,0,0,GR,3
91,english,BR_TRIP50777_1,a,ɐ̃,k,b,BR745,BR767,BR626,BR-participant1,BR-participant3,True,2,1,32,1,0,BR,2
91,english,FR_TRIP26299_0,ø,ɔ,z,b,FR2952,FR3238,FR1230,FR-participant7,FR-participant4,False,3,1,33,0,0,FR,0
91,english,ES_TRIP2743_1,ø:,æ:,m,v,ES54,ES46,ES255,ES-participant2,ES-participant1,True,3,1,34,1,0,ES,6
91,english,ES_TRIP13585_0,æ:,y:,l,s,ES319,ES294,ES127,ES-participant5,ES-participant4,False,3,1,35,0,0,ES,6
91,english,BR_TRIP30453_1,ɛ,i,d,s,BR1011,BR993,BR211,BR-participant5,BR-participant4,True,3,1,36,1,0,BR,2
91,english,EN_TRIP14787_0,ʊ,ʌ,t,s,EN2397,EN2484,EN760,EN-participant5,EN-participant2,False,3,1,37,0,0,EN,1
91,english,BR_TRIP26667_1,u,ũ,m,d,BR942,BR955,BR246,BR-participant5,BR-participant4,True,-1,-1,38,1,0,BR,2
91,english,GL_TRIP1818_0,ɛ,i,p,p,GLO160,GLO89,GLO39,S02M,S03M,False,3,1,39,0,0,GL,4
91,english,TU_TRIP4918_1,ɯ,œ,t,s,TU160,TU140,TU241,TU-participant3,TU-participant1,True,-2,-1,40,1,0,TU,5
91,english,BR_TRIP21806_0,ũ,õ,s,t,BR523,BR568,BR433,BR-participant3,BR-participant4,False,3,1,41,0,0,BR,2
91,english,ES_TRIP10236_1,i:,ɤ:,s,t,ES299,ES286,ES155,ES-participant5,ES-participant3,True,2,1,42,1,0,ES,6
91,english,GR_TRIP12152_0,øː,yː,ks,d,GR253,GR137,GR125,GR-participant2,GR-participant6,False,1,1,43,0,0,GR,3
91,english,EN_TRIP40552_1,æ,ɑ,z,f,EN1695,EN1642,EN2819,EN-participant1,EN-participant8,True,2,1,44,1,0,EN,1
91,english,FR_TRIP19103_0,u,ɔ,z,b,FR2055,FR2216,FR3842,FR-participant3,FR-participant5,False,3,1,45,0,0,FR,0
91,english,FR_TRIP55112_1,y,i,f,f,FR409,FR205,FR4378,FR-participant6,FR-participant8,True,3,1,46,1,0,FR,0
91,english,BR_TRIP64101_0,u,o,k,s,BR834,BR718,BR112,BR-participant1,BR-participant2,False,3,1,47,0,0,BR,2
91,english,GR_TRIP46216_0,ʊ,uː,f,s,GR109,GR122,GR206,GR-participant6,GR-participant2,False,-1,-1,48,0,0,GR,3
91,english,FR_TRIP50153_1,o,œ,z,b,FR526,FR391,FR800,FR-participant6,FR-participant2,True,2,1,49,1,0,FR,0
91,english,GR_TRIP8038_1,ʏ,ɪ,f,t,GR155,GR187,GR98,GR-participant2,GR-participant6,True,-2,-1,50,1,0,GR,3
91,english,EN_TRIP7308_0,æ,ɪ,z,f,EN2017,EN2197,EN535,EN-participant7,EN-participant2,False,3,1,51,0,0,EN,1
91,english,BR_TRIP4687_0,ĩ,õ,l,g,BR62,BR155,BR776,BR-participant2,BR-participant1,False,2,1,52,0,0,BR,2
91,english,ES_TRIP16905_1,ɤ:,ø:,m,v,ES340,ES327,ES148,ES-participant5,ES-participant3,True,2,1,53,1,0,ES,6
91,english,GL_TRIP2508_1,ɔ,o,f,f,GLO131,GLO37,GLO104,S07F,S03M,True,1,1,54,1,0,GL,4
91,english,FR_TRIP19172_0,œ,ø,z,b,FR2136,FR1831,FR1599,FR-participant3,FR-participant4,False,3,1,55,0,0,FR,0
91,english,ES_TRIP34177_0,æ:,a:,l,s,ES271,ES224,ES307,ES-participant1,ES-participant5,False,2,1,56,0,0,ES,6
91,english,BR_TRIP53580_0,õ,ẽ,m,d,BR658,BR843,BR24,BR-participant1,BR-participant2,False,3,1,57,0,0,BR,2
91,english,GR_TRIP79555_1,ʏ,aː,b,s,GR713,GR706,GR428,GR-participant5,GR-participant3,True,3,1,58,1,0,GR,3
91,english,TU_TRIP10355_1,u,y,f,z,TU246,TU222,TU191,TU-participant1,TU-participant3,True,2,1,59,1,0,TU,5
91,english,TU_TRIP8405_1,y,ɯ,p,t,TU50,TU56,TU183,TU-participant2,TU-participant3,True,-2,-1,60,1,0,TU,5
91,english,GR_TRIP64054_0,yː,iː,b,s,GR279,GR290,GR179,GR-participant4,GR-participant2,False,-1,-1,61,0,0,GR,3
91,english,BR_TRIP57424_1,e,ɛ,t,ʃ,BR817,BR733,BR80,BR-participant1,BR-participant2,True,-3,-1,62,1,0,BR,2
91,english,EN_TRIP36350_0,i,ɪ,z,f,EN1355,EN1240,EN2867,EN-participant3,EN-participant8,False,3,1,63,0,0,EN,1
91,english,FR_TRIP56761_1,ɔ̃,ɑ̃,f,f,FR1187,FR1137,FR924,FR-participant4,FR-participant2,True,3,1,64,1,0,FR,0
91,english,ES_TRIP21395_0,y:,ɤ:,m,v,ES81,ES112,ES354,ES-participant4,ES-participant5,False,2,1,65,0,0,ES,6
91,english,FR_TRIP66394_1,e,ɛ̃,z,f,FR1626,FR1483,FR868,FR-participant4,FR-participant2,True,3,1,66,1,0,FR,0
91,english,BR_TRIP15598_0,ɔ,o,t,f,BR459,BR605,BR341,BR-participant3,BR-participant4,False,2,1,67,0,0,BR,2
91,english,BR_TRIP1544_0,ɐ̃,ũ,m,d,BR7,BR170,BR403,BR-participant2,BR-participant4,False,-2,-1,68,0,0,BR,2
91,english,EN_TRIP22161_1,æ,ʌ,z,b,EN532,EN456,EN2307,EN-participant2,EN-participant5,True,3,1,69,1,0,EN,1
91,english,TU_TRIP9072_0,ɯ,i,ʃ,t,TU242,TU221,TU86,TU-participant1,TU-participant4,False,3,1,70,0,0,TU,5
91,english,BR_TRIP48178_1,e,i,s,p,BR284,BR385,BR931,BR-participant4,BR-participant5,True,-1,-1,71,1,0,BR,2
91,english,GL_TRIP703_1,aː,a,p,p,GLO6,GLO108,GLO34,S05M,S07F,True,3,1,72,1,0,GL,4
91,english,BR_TRIP46572_0,ɐ̃,ĩ,s,t,BR358,BR265,BR476,BR-participant4,BR-participant3,False,-1,-1,73,0,0,BR,2
91,english,GR_TRIP67781_0,uː,yː,z,t,GR644,GR688,GR230,GR-participant5,GR-participant2,False,3,1,74,0,0,GR,3
91,english,FR_TRIP8145_1,e,i,z,f,FR868,FR780,FR3460,FR-participant2,FR-participant5,True,-3,-1,75,1,0,FR,0
91,english,ES_TRIP3099_0,ɤ:,æ:,m,v,ES7,ES58,ES148,ES-participant2,ES-participant3,False,3,1,76,0,0,ES,6
91,english,EN_TRIP7322_1,u,ɑ,z,f,EN2052,EN1927,EN1462,EN-participant7,EN-participant3,True,3,1,77,1,0,EN,1
91,english,BR_TRIP32829_1,ũ,ẽ,s,t,BR904,BR1051,BR662,BR-participant5,BR-participant1,True,3,1,78,1,0,BR,2
91,english,GR_TRIP37240_0,ʏ,øː,l,t,GR623,GR519,GR695,GR-participant1,GR-participant5,False,2,1,79,0,0,GR,3
91,english,ES_TRIP12737_0,i:,y:,l,s,ES293,ES318,ES125,ES-participant5,ES-participant4,False,3,1,80,0,0,ES,6
91,english,GR_TRIP37873_0,yː,iː,b,s,GR550,GR628,GR40,GR-participant1,GR-participant6,False,2,1,81,0,0,GR,3
91,english,BR_TRIP66574_0,i,ɛ,d,s,BR758,BR748,BR993,BR-participant1,BR-participant5,False,3,1,82,0,0,BR,2
91,english,ES_TRIP7549_1,ɤ:,i:,l,s,ES31,ES32,ES232,ES-participant2,ES-participant1,True,3,1,83,1,0,ES,6
91,english,FR_TRIP30489_1,ɛ,ɛ̃,f,f,FR2928,FR3111,FR1206,FR-participant7,FR-participant4,True,3,1,84,1,0,FR,0
91,english,GR_TRIP61242_1,ʊ,ʏ,f,s,GR262,GR268,GR542,GR-participant4,GR-participant1,True,-1,-1,85,1,0,GR,3
91,english,ES_TRIP28537_1,ɤ:,æ:,s,t,ES166,ES193,ES298,ES-participant3,ES-participant5,True,3,1,86,1,0,ES,6
91,english,EN_TRIP3200_0,u,ʊ,z,f,EN47,EN207,EN1866,EN-participant6,EN-participant1,False,-1,-1,87,0,0,EN,1
91,english,EN_TRIP22762_1,ɑ,ʌ,z,f,EN552,EN459,EN1927,EN-participant2,EN-participant7,True,3,1,88,1,0,EN,1
91,english,BR_TRIP31860_0,ĩ,ẽ,l,s,BR967,BR870,BR688,BR-participant5,BR-participant1,False,1,1,89,0,0,BR,2
91,english,BR_TRIP59049_1,ĩ,e,s,p,BR848,BR815,BR879,BR-participant1,BR-participant5,True,3,1,90,1,0,BR,2
91,english,ES_TRIP28920_0,y:,ø:,s,t,ES192,ES165,ES312,ES-participant3,ES-participant5,False,2,1,91,0,0,ES,6
91,english,EN_TRIP3927_1,ʊ,ʌ,t,s,EN31,EN250,EN1164,EN-participant6,EN-participant3,True,3,1,92,1,0,EN,1
91,english,TU_TRIP7209_0,ɯ,u,t,s,TU53,TU34,TU160,TU-participant2,TU-participant3,False,1,1,93,0,0,TU,5
91,english,ES_TRIP37058_1,y:,æ:,m,v,ES246,ES247,ES354,ES-participant1,ES-participant5,True,3,1,94,1,0,ES,6
91,english,BR_TRIP20742_0,ɐ̃,ẽ,l,s,BR475,BR546,BR233,BR-participant3,BR-participant4,False,1,1,95,0,0,BR,2
91,english,GR_TRIP73085_0,yː,øː,ts,k,GR690,GR761,GR496,GR-participant5,GR-participant3,False,2,1,96,0,0,GR,3
91,english,ES_TRIP8664_0,æ:,ø:,l,s,ES70,ES66,ES223,ES-participant2,ES-participant1,False,3,1,97,0,0,ES,6
91,english,BR_TRIP27256_1,ɔ,õ,k,f,BR985,BR977,BR824,BR-participant5,BR-participant1,True,-1,-1,98,1,0,BR,2
91,english,BR_TRIP17821_1,o,ɔ,k,s,BR463,BR526,BR393,BR-participant3,BR-participant4,True,3,1,99,1,0,BR,2
91,english,ES_TRIP28967_1,y:,ɤ:,s,t,ES192,ES190,ES27,ES-participant3,ES-participant2,True,1,1,100,1,0,ES,6
91,english,GL_TRIP104_0,i,ɛ,p,p,GLO78,GLO39,GLO25,S03M,S04F,False,3,1,101,0,0,GL,4
91,english,EN_TRIP12082_1,ɑ,u,z,b,EN2411,EN2535,EN1639,EN-participant5,EN-participant1,True,3,1,102,1,0,EN,1
91,english,FR_TRIP76116_0,ɔ,œ,f,f,FR3609,FR3566,FR2004,FR-participant5,FR-participant3,False,3,1,103,0,0,FR,0
91,english,BR_TRIP64729_0,a,ɐ̃,k,s,BR743,BR761,BR922,BR-participant1,BR-participant5,False,3,1,104,0,0,BR,2
91,english,GR_TRIP21390_1,ɪ,ʏ,f,s,GR473,GR397,GR11,GR-participant3,GR-participant6,True,2,1,105,1,0,GR,3
